Date,ES=F,NQ=F,Spread,Spread_Mean,Spread_Std,Z_Score,Signal
2023-02-17,4087.5,12390.0,201.7312436475372,255.490535418446,32.717279376846456,-1.6431467650991012,0
2023-02-21,4005.75,12096.75,185.6993466658373,254.13721653478515,33.89554801389779,-2.019081380271152,1
2023-02-22,3999.0,12097.5,178.78126967602066,252.6937482379084,35.22625997482708,-2.098221003725803,1
2023-02-23,4018.75,12207.5,173.87997783624903,250.87812153958373,36.434024254526996,-2.1133581941272257,1
2023-02-24,3975.75,11997.0,178.05358631144827,249.54767012019084,37.612434935807755,-1.9008097702464575,0
2023-02-27,3988.0,12083.25,170.97473248253664,247.89498125768895,38.850640152335245,-1.9798965595816256,0
2023-02-28,3975.5,12072.25,160.93986166651348,246.02042993114455,40.28545436167205,-2.1119426257626497,1
2023-03-01,3956.5,11961.75,166.70320483282967,244.31016939717742,41.44120996535809,-1.8727002572854814,0
2023-03-02,3984.75,12062.0,172.48691386067412,242.6043808588883,42.26176262751116,-1.6591231089015153,0
2023-03-03,4049.75,12311.25,181.62932757828275,241.49131600661488,42.979541440968056,-1.3928019336956383,0
2023-03-06,4052.5,12323.5,181.63407007794467,240.45368667803507,43.666638724525136,-1.3470149825627562,0
2023-03-07,3989.75,12169.0,153.50792998016914,238.87375834950032,45.070174568681345,-1.894064737629189,0
2023-03-08,3995.0,12228.25,145.4798477846557,237.18466133137503,46.638880308402534,-1.9662739101006599,0
2023-03-09,3920.0,12007.25,120.00653411728764,235.2797461526023,49.031398220962714,-2.351008052346979,1
2023-03-10,3862.75,11840.25,100.1816771831227,232.64979297057036,51.93898662334567,-2.550456302663124,1
2023-03-13,3856.75,11931.75,73.67628442549449,229.54783556916752,55.71116437963047,-2.797851254400706,1
2023-03-14,3920.5,12207.0,75.74202916279364,226.55205497797118,59.02672525563164,-2.554944817996472,1
2023-03-15,3892.75,12247.75,38.859846049423595,223.1178143261963,63.74587479294306,-2.8905081132743486,1
2023-03-16,3960.5,12583.0,31.479431601392665,219.91058215748689,68.37782785409523,-2.755734665309478,1
2023-03-17,3957.050048828125,12594.650390625,25.41859698093413,216.53545721164252,72.82850868373681,-2.6242039509644157,1
2023-03-20,3983.0,12688.5,30.336601700520987,213.114435737307,76.63914377073529,-2.3849148756614875,1
2023-03-21,4035.75,12867.25,43.02825246089242,209.55621337860856,79.49260862027606,-2.09488610083479,1
2023-03-22,3970.5,12707.0,13.6907026183776,205.40395238039912,83.08832628473091,-2.307342780080197,1
2023-03-23,3978.0,12854.0,-11.752387385680777,200.56440914403646,87.11063617838927,-2.43732345261404,1
2023-03-24,4001.25,12890.25,3.3738914398491033,195.6261305742503,89.75544736463985,-2.1419562241538235,1
2023-03-27,4007.25,12788.5,32.17633639163796,191.42638185818674,91.42241986638608,-1.7419145730258816,0
2023-03-28,4001.5,12732.5,38.976084964612255,187.24024044839103,92.56878871874383,-1.6016646381131423,0
2023-03-29,4057.5,12965.0,42.8722181214589,183.25898329358557,93.56673585314603,-1.5003918207905123,0
2023-03-30,4080.0,13082.0,39.152207710065795,179.17906132151407,94.43490662494469,-1.4827870182323093,0
2023-03-31,4137.75,13301.75,47.65564969379511,174.9666220092302,94.57289090639719,-1.346167713551658,0
2023-04-03,4153.75,13270.0,70.7709089293653,171.2291974358241,94.17838922760258,-1.0666808949522322,0
2023-04-04,4129.0,13219.0,57.450144236895994,166.9233951678485,93.35894173263205,-1.1726059539585374,0
2023-04-05,4117.25,13079.75,76.90643867951576,163.23995432428984,92.45872819824248,-0.9337519272346553,0
2023-04-06,4132.0,13170.75,71.26309724843168,159.37288955726433,91.34751017623579,-0.9645560359427789,0
2023-04-10,4136.25,13158.0,78.37040607531435,155.52991270444983,89.78505079217052,-0.8593803305601513,0
2023-04-11,4136.5,13074.75,97.27695194495982,151.9927437530607,87.77414276566029,-0.6233702783538574,0
2023-04-12,4119.0,12952.25,107.22952694834156,148.65107722948304,85.53257944655114,-0.48427804409927316,0
2023-04-13,4172.75,13209.75,103.27309377796746,145.4509317159985,83.52180635720907,-0.5049919269902203,0
2023-04-14,4163.75,13181.25,100.66001939099895,142.71414713528182,82.22274858000594,-0.5114658469895659,0
2023-04-17,4176.75,13186.5,112.48348046228284,140.2331828827391,80.81642883433634,-0.34336709528875264,0
2023-04-18,4180.0,13193.0,114.27681321720549,137.7625225146946,79.26577312400555,-0.29629067341269016,0
2023-04-19,4178.5,13183.0,115.0178397480936,135.46411895289543,77.85681643295115,-0.2626138614646514,0
2023-04-20,4152.5,13074.25,113.38900327150397,133.1095595331418,76.3117770198757,-0.2584208759350676,0
2023-04-21,4156.75,13090.5,113.99733515881051,130.6422436252688,74.44297873840463,-0.22359272490894153,0
2023-04-24,4159.5,13056.5,124.36682536383114,128.4948853790835,72.68505742975952,-0.056793791753437024,0
