Date,ES=F,NQ=F
2024-11-11,6031.75,21217.75
2024-11-12,6013.0,21189.5
2024-11-13,6016.0,21159.5
2024-11-14,5978.25,21011.75
2024-11-15,5896.5,20493.75
2024-11-18,5920.0,20633.5
2024-11-19,5938.75,20767.75
2024-11-20,5937.75,20749.0
2024-11-21,5970.5,20829.5
2024-11-22,5987.0,20849.75
2024-11-25,6006.5,20880.25
2024-11-26,6038.25,20993.5
2024-11-27,6015.0,20813.0
2024-11-29,6051.5,20993.5
2024-12-02,6061.75,21218.0
2024-12-03,6063.25,21281.5
2024-12-04,6098.5,21536.5
2024-12-05,6088.75,21473.25
2024-12-06,6099.0,21656.75
2024-12-09,6065.75,21483.75
2024-12-10,6046.25,21405.25
2024-12-11,6092.75,21793.5
2024-12-12,6060.75,21651.25
2024-12-13,6055.5,21795.75
2024-12-16,6080.5,22110.25
2024-12-17,6053.75,22014.75
2024-12-18,5872.25,21218.75
2024-12-19,5868.75,21112.75
2024-12-20,5840.259765625,20947.98046875
2024-12-23,6036.0,21753.25
2024-12-24,6098.0,22028.5
2024-12-26,6095.25,22008.0
2024-12-27,6027.0,21698.5
2024-12-30,5958.75,21416.25
2024-12-31,5935.75,21226.5
